pitch_type,batter,pitcher,zone,stand,p_throws,type,estimated_woba_using_speedangle
CH,605119,656849,6,R,L,X,0.005
FC,596019,527054,1,L,R,X,0.536
SI,516782,527054,1,R,R,X,0.232
CU,680911,656849,8,R,L,X,0.177
SL,661388,656849,8,R,L,X,0.148
FF,641355,518886,4,L,R,X,0.064
FF,621020,518886,6,R,R,X,0.663
SI,681082,665871,2,L,R,X,0.086
FF,663538,642397,2,R,L,X,0.357
FF,663611,624133,1,R,L,X,0.445
SI,543228,624133,11,R,L,X,0.003
SI,641355,624133,12,L,L,X,0.274
FC,664761,665871,5,R,R,X,0.025
FF,547180,665871,13,L,R,X,0.04
SI,607208,665871,4,R,R,X,0.154
FF,656941,665871,7,L,R,X,0.53
CH,673548,624133,5,R,L,X,0.552
CU,663538,624133,8,R,L,X,0.592
FF,669016,621074,5,L,R,X,0.054
FF,664761,621074,3,R,R,X,0.161
FC,641355,624133,4,L,L,X,0.28
FC,621020,624133,6,R,L,X,1.472
FF,547180,592791,9,L,R,X,0.585
ST,592206,592791,9,R,R,X,0.877
CU,669016,592791,6,L,R,X,1.931
FC,681082,592791,11,L,R,X,0.302
FC,666624,624133,9,R,L,X,0.444
SI,664023,624133,7,R,L,X,0.238
ST,592206,592791,9,R,R,X,0.01
SI,663538,624133,9,R,L,X,0.413
SI,663611,624133,4,R,L,X,0.366
SI,543228,624133,8,R,L,X,0.127
FF,641820,624133,8,R,L,X,0.121
CU,621020,624133,8,R,L,X,0.642
FC,669016,592791,3,L,R,X,1.912
ST,664761,592791,9,R,R,X,0.114
SI,664023,624133,8,R,L,X,0.062
SI,673548,624133,9,R,L,X,0.056
FC,663538,624133,11,R,L,X,0.288
FC,547180,592791,12,L,R,X,0.067
SI,592206,592791,6,R,R,X,0.615
SI,607208,592791,2,R,R,X,0.863
FF,656941,592791,5,L,R,X,0.091
SI,683011,594580,6,R,L,X,0.104
SI,650402,594580,6,R,L,X,0.781
CH,649557,593974,14,R,L,X,0.076
SI,643393,593974,14,L,L,X,
CH,665923,592454,1,R,R,X,0.877
SL,519317,543507,9,R,R,X,0.086
SL,664056,543507,6,R,R,X,0.108
SL,683011,668674,5,R,R,X,0.649
CH,667670,598286,9,R,L,X,0.103
SI,668709,666745,14,L,R,X,0.705
KC,676116,666745,1,L,R,X,0.024
CH,643393,666745,7,L,R,X,0.18
SI,519317,668674,4,R,R,X,0.065
FC,664056,621112,6,R,R,X,0.054
CH,665923,666745,7,R,R,X,0.19
ST,669127,666745,5,R,R,X,0.003
SL,518934,621112,2,R,R,X,0.022
FF,683011,621112,12,R,R,X,0.814
KC,607054,666745,11,L,R,X,0.053
CH,667670,666745,7,R,R,X,0.056
SI,664913,666745,3,L,R,X,1.377
FF,668709,666745,5,L,R,X,0.141
FF,519203,621112,5,L,R,X,0.646
SI,676116,666745,5,L,R,X,0.028
SI,665923,666745,1,R,R,X,0.525
SI,518934,621112,4,R,R,X,0.114
FC,683011,621112,2,R,R,X,0.854
SI,607054,666745,4,L,R,X,0.429
SI,667670,666745,5,R,R,X,0.131
CH,664913,666745,11,L,R,X,0.166
FF,641343,621112,12,L,R,X,0.515
FF,519317,621112,2,R,R,X,0.009
FF,643393,666745,5,L,R,X,0.337
FC,664056,621112,3,R,R,X,0.003
FC,518934,621112,14,R,R,X,0.262
ST,553869,623465,2,R,R,X,0.228
SL,605141,571863,5,R,R,X,0.0
FF,500743,571863,9,R,R,X,0.365
FF,681546,571863,5,L,R,X,0.141
FF,518792,571863,7,L,R,X,0.398
SL,660707,518489,2,R,R,X,0.011
SI,545341,518489,1,R,R,X,0.051
SI,543068,518489,5,R,R,X,0.065
FF,444482,571863,7,L,R,X,0.122
FF,502110,571863,11,R,R,X,0.031
SI,553869,660813,13,R,R,X,0.089
FC,641857,660813,9,L,R,X,0.401
SI,678662,660813,6,R,R,X,0.202
FC,595777,660813,6,L,R,X,0.16
SL,669257,683232,14,R,R,X,0.09
FF,518692,683232,6,L,R,X,0.181
SL,605141,683232,8,R,R,X,0.399
CU,686668,477132,9,R,L,X,0.44
FF,660707,477132,1,R,L,X,0.556
FF,500743,543272,5,R,L,X,0.738
SI,681546,543272,6,L,L,X,0.436
FF,518792,543272,9,L,L,X,0.222
SI,444482,543272,12,L,L,X,0.135
ST,502110,543272,13,R,L,X,0.231
FF,545341,477132,5,R,L,X,0.133
FF,543068,477132,1,R,L,X,0.259
CH,518692,657756,13,L,R,X,0.003
SL,641857,477132,7,L,L,X,0.033
CU,678662,477132,13,R,L,X,0.543
CU,595777,477132,6,R,L,X,0.335
SL,605141,657756,5,R,R,X,0.031
FF,500743,657756,5,R,R,X,0.199
FF,681546,657756,4,L,R,X,0.015
FF,518792,657756,3,L,R,X,0.245
CU,660707,477132,14,R,L,X,0.066
FF,444482,657756,4,L,R,X,0.008
FF,502110,657756,3,R,R,X,0.566
FF,571970,657756,8,L,R,X,0.0
CH,669257,657756,6,R,R,X,0.155
FF,518692,657756,8,L,R,X,0.712
CU,543068,477132,13,R,L,X,0.187
SL,553869,477132,7,R,L,X,0.364
SL,605141,657756,9,R,R,X,0.424
FF,500743,657756,1,R,R,X,0.095
SL,681546,657756,2,L,R,X,0.463
CH,444482,657756,8,L,R,X,0.786
FF,502110,657756,4,R,R,X,0.034
SL,641857,477132,7,L,L,X,0.204
CU,678662,477132,1,R,L,X,0.003
SL,595777,477132,9,R,L,X,0.276
SL,669257,657756,5,R,R,X,0.137
CH,518692,657756,7,L,R,X,0.082
FF,642350,614179,11,R,R,X,0.0
FF,542194,614179,6,R,R,X,0.028
CU,622534,614179,8,R,R,X,0.792
FF,670042,614179,5,L,R,X,0.027
FF,670623,656464,9,R,R,X,0.118
FF,668227,656464,8,R,R,X,0.378
FF,666971,596112,9,R,R,X,0.563
CH,677551,612434,7,L,R,X,0.063
CH,650490,612434,7,R,R,X,0.179
SL,642350,612434,6,R,R,X,0.641
SV,682998,542888,8,L,R,X,0.157
SI,672695,542888,8,L,R,X,0.051
FC,664983,542888,9,L,R,X,0.333
SV,672515,542888,9,R,R,X,0.606
FC,622534,668678,14,R,R,X,0.238
KC,670042,668678,4,L,R,X,0.218
FF,670623,668678,14,R,R,X,0.909
FF,668227,668678,1,R,R,X,0.296
FC,666971,542888,6,R,R,X,0.232
FF,677551,668678,14,L,R,X,0.097
FF,650490,668678,4,R,R,X,0.053
FF,606466,671737,9,L,R,X,1.577
FF,672695,671737,6,L,R,X,0.004
CU,664983,671737,1,L,R,X,0.012
FC,642350,668678,6,R,R,X,0.007
FF,622534,668678,6,R,R,X,0.521
FF,672515,671737,1,R,R,X,0.153
FC,666971,671737,4,R,R,X,0.048
CH,670623,668678,7,R,R,X,0.754
FF,668227,668678,6,R,R,X,0.078
FC,623912,668678,14,R,R,X,0.061
FF,572233,671737,11,R,R,X,0.155
CU,682998,671737,7,L,R,X,0.312
FF,606466,671737,2,L,R,X,0.692
FF,672695,671737,12,L,R,X,0.211
CH,677551,668678,13,L,R,X,0.056
FC,650490,668678,6,R,R,X,0.302
FF,642350,668678,11,R,R,X,1.117
FF,542194,668678,1,R,R,X,0.424
FF,622534,668678,4,R,R,X,0.025
FF,670623,668678,4,R,R,X,0.946
FC,664983,671737,6,L,R,X,0.048
FF,672515,671737,4,R,R,X,0.102
FC,677950,671737,1,L,R,X,0.747
FF,666971,671737,14,R,R,X,0.322
FC,572233,671737,5,R,R,X,0.524
FF,682998,671737,2,L,R,X,2.0
FF,672695,671737,2,L,R,X,0.365
FF,623912,668678,1,R,R,X,0.103
CH,677551,668678,7,L,R,X,0.044
FF,650490,668678,8,R,R,X,0.072
FF,462101,608032,11,R,R,X,0.096
FF,669394,608032,1,R,R,X,0.241
FF,683734,608032,7,R,R,X,0.613
SL,650391,608032,5,R,R,X,0.73
SL,641313,606965,14,R,R,X,0.091
SL,592669,666619,5,R,R,X,0.604
SI,519058,666619,8,L,R,X,0.365
FS,660271,657053,7,L,R,X,1.835
SI,666160,657053,14,L,R,X,0.445
ST,462101,657097,4,R,R,X,0.167
FF,657757,657097,11,L,R,X,0.663
ST,669394,657097,3,R,R,X,0.257
FF,650391,660271,3,R,R,X,0.641
FF,650859,657053,8,L,R,X,0.146
FF,643217,660271,11,L,R,X,0.909
FF,519058,657053,9,L,R,X,0.028
FF,660271,656629,8,L,R,X,0.546
FF,669394,660271,4,R,R,X,0.393
FC,518735,660271,4,L,R,X,0.705
FC,683734,660271,11,R,R,X,0.003
SL,650859,656629,8,L,R,X,0.894
FF,592669,656629,2,R,R,X,0.153
FF,650391,660271,5,R,R,X,0.889
FF,673357,660271,8,R,R,X,0.179
FF,621493,656629,1,R,R,X,0.003
FF,592273,656629,11,R,R,X,0.219
FF,462101,660271,2,R,R,X,0.648
FC,657757,660271,5,L,R,X,0.061
FF,666160,656629,2,L,R,X,0.008
ST,683734,660271,14,R,R,X,0.055
ST,650391,660271,5,R,R,X,0.587
SL,519058,656629,11,L,R,X,0.604
FF,592273,656629,12,R,R,X,0.044
FF,660271,656629,5,L,R,X,1.827
CU,666160,656629,11,L,R,X,0.063
FF,643217,660271,8,L,R,X,0.928
FC,672580,661403,7,R,R,X,0.086
FC,669004,661403,9,L,R,X,0.072
FC,677951,661403,8,R,R,X,0.313
FC,668472,661403,4,L,R,X,0.032
SL,664702,605130,8,R,R,X,0.192
CU,686823,605130,9,L,R,X,0.437
CU,647304,605130,13,L,R,X,0.87
FS,666023,663986,7,R,R,X,0.057
FS,670032,663986,7,L,R,X,0.179
SL,658668,663986,5,R,R,X,0.235
SI,608070,547973,6,R,L,X,0.578
FF,642708,547973,7,R,L,X,0.095
CU,664728,668909,13,L,R,X,0.078
SL,672580,668909,1,R,R,X,0.003
FF,669004,668909,5,L,R,X,0.196
FF,664702,672578,4,R,R,X,0.091
FS,686823,672578,14,L,R,X,0.818
FF,665926,672578,5,L,R,X,0.66
CU,677951,668909,13,R,R,X,0.295
SL,666023,668909,6,R,R,X,0.312
SI,647304,663903,13,L,R,X,0.186
SI,608070,663903,2,L,R,X,0.787
SI,642708,663903,11,R,R,X,0.116
CU,670032,668909,4,L,R,X,0.046
CU,671221,668909,13,L,R,X,0.182
SI,664702,663903,4,R,R,X,0.089
SL,686823,663903,9,L,R,X,0.912
FF,664728,668909,12,L,R,X,0.111
FF,672580,668909,1,R,R,X,0.116
CU,669004,668909,4,L,R,X,0.22
SI,665926,663903,4,L,R,X,0.214
SI,605137,663903,7,L,R,X,0.453
FF,677951,668909,4,R,R,X,0.363
SL,666023,668909,11,R,R,X,0.925
SI,642708,663903,4,R,R,X,0.092
SI,680757,663903,5,L,R,X,0.031
FF,658668,668909,6,R,R,X,0.136
SL,664702,663903,14,R,R,X,
SL,686823,663903,5,L,R,X,0.601
SI,665926,663903,11,L,R,X,
CU,669004,668909,13,L,R,X,0.249
CU,677951,668909,9,R,R,X,0.537
SI,647304,663903,9,L,R,X,0.052
SI,608070,663903,5,L,R,X,0.003
SL,642708,663903,14,R,R,X,0.274
SI,680757,663903,14,L,R,X,0.149
FF,676609,607179,2,R,R,X,0.179
CH,671277,641627,13,L,R,X,0.194
SI,657041,641627,5,R,R,X,0.409
FC,642086,641627,6,L,R,X,0.183
FF,663728,607179,12,L,R,X,0.197
SL,664034,607179,11,R,R,X,0.0
FC,660688,623437,12,L,R,X,0.0
FC,600869,623437,2,L,R,X,0.127
FF,543939,640451,3,L,R,X,0.44
FF,553993,640451,7,R,R,X,0.347
FS,663728,640451,5,L,R,X,0.752
FF,664034,640448,7,R,R,X,0.76
FF,677594,640448,11,R,R,X,0.015
ST,545121,623149,7,L,R,X,0.08
FF,642086,623149,3,L,R,X,0.037
ST,660688,623149,8,L,R,X,0.13
ST,656448,623149,6,R,R,X,0.0
FF,641487,640448,4,L,R,X,0.168
FF,543939,640448,1,L,R,X,0.546
FF,600869,666374,6,L,R,X,0.006
KC,671277,666374,5,L,R,X,0.614
SI,553993,666168,7,R,R,X,0.1
CU,663728,663623,14,L,R,X,0.667
SI,664034,663623,5,R,R,X,0.041
SI,660688,642100,2,R,L,X,0.096
SI,641487,663623,13,L,R,X,0.051
FF,543939,663623,2,L,R,X,0.022
ST,608841,693433,8,R,R,X,0.117
FF,600869,693433,1,L,R,X,0.328
FF,671277,693433,6,L,R,X,0.041
FF,657041,693433,6,R,R,X,0.446
CU,553993,663623,14,R,R,X,0.046
SI,663728,663623,7,L,R,X,0.336
SI,606192,663623,7,R,R,X,0.102
SI,664034,663623,4,R,R,X,0.758
FF,682928,693433,6,L,R,X,0.018
FF,642086,693433,6,L,R,X,0.008
FF,660688,693433,2,L,R,X,0.536
CU,677594,663623,9,R,R,X,0.518
CU,641487,663623,13,L,R,X,0.297
FF,543939,663623,11,L,R,X,0.315
FF,671277,693433,7,L,R,X,0.46
CU,553993,663623,14,R,R,X,0.019
FF,682928,693433,2,L,R,X,0.023
SI,642086,693433,7,L,R,X,0.91
FF,660688,693433,8,L,R,X,0.929
CU,663728,663623,4,L,R,X,0.136
SI,606192,663623,6,R,R,X,1.665
SI,664034,663623,5,R,R,X,0.608
SI,677594,663623,5,R,R,X,0.283
ST,600869,693433,7,L,R,X,0.493
ST,671277,693433,8,L,R,X,0.156
FF,657041,693433,4,R,R,X,0.729
FF,663697,672335,4,R,L,X,0.556
FF,621028,672335,11,R,L,X,0.008
SI,670770,672335,2,L,L,X,0.056
FF,676059,673858,6,R,R,X,0.263
FF,656775,673858,11,L,R,X,0.364
SL,602104,673858,2,R,R,X,0.413
KC,682829,657508,5,L,R,X,0.092
FF,663697,657508,2,R,R,X,0.218
SL,623993,673858,8,L,R,X,0.003
FF,668939,673858,5,L,R,X,0.122
CU,669720,673858,9,R,R,X,0.044
SL,676059,673858,4,R,R,X,0.145
FF,656775,673858,8,L,R,X,0.864
SL,602104,673858,9,R,R,X,0.281
FF,623993,673858,9,L,R,X,0.281
CU,668939,673858,6,L,R,X,0.481
FF,670770,669145,2,L,L,X,0.466
SI,663886,669145,5,R,L,X,0.604
FF,669222,669145,4,R,L,X,0.216
SL,668715,669145,3,R,L,X,1.028
SL,682829,669145,4,R,L,X,0.081
SI,669720,674285,6,R,R,X,0.151
SL,622761,674285,8,R,R,X,0.277
SL,676059,674285,11,R,R,X,0.837
SL,656775,674285,5,L,R,X,0.085
SI,602104,674285,4,R,R,X,1.36
CH,623993,674285,13,L,R,X,0.138
SL,680574,669145,9,R,L,X,0.298
CH,621028,669145,14,R,L,X,0.233
CU,670770,669145,7,L,L,X,0.07
SL,668939,518585,7,L,R,X,0.273
CH,669222,669145,12,R,L,X,0.264
SL,668715,669145,8,R,L,X,0.405
FF,676059,518585,13,R,R,X,0.239
SL,602104,518585,2,R,R,X,0.572
FS,543305,518585,1,L,R,X,0.311
CU,623993,682227,1,R,L,X,0.646
FC,663697,608344,4,R,L,X,0.061
FF,621028,608344,11,R,L,X,0.0
FF,668939,682227,11,R,L,X,0.063
FF,669720,682227,5,R,L,X,0.854
FF,602104,682227,9,R,L,X,0.245
FC,670770,608344,2,L,L,X,0.017
CH,663886,608344,6,R,L,X,0.063
CH,623993,682227,14,R,L,X,0.128
FF,669720,682227,12,R,L,X,0.121
FC,669222,608344,1,R,L,X,0.453
CU,668715,608344,1,R,L,X,0.507
FF,663697,608344,6,R,L,X,0.937
FC,680574,608344,11,R,L,X,0.077
SI,621028,608344,5,R,L,X,1.109
FF,456781,489446,4,R,R,X,0.291
FS,650489,489446,13,L,R,X,0.098
SL,542303,680739,13,R,R,X,0.252
SL,663586,680739,4,R,R,X,0.019
FC,621043,621294,14,R,R,X,0.025
FC,596146,543521,2,L,R,X,0.008
ST,666135,543521,4,L,R,X,0.224
ST,666397,543521,7,L,R,X,0.914
ST,680777,543521,14,R,R,X,0.751
FS,660670,641941,4,R,R,X,2.0
FF,671739,543243,12,L,R,X,0.512
SI,606115,543243,6,R,R,X,0.078
CU,592696,543243,13,L,R,X,0.081
FF,542303,543243,5,R,R,X,1.972
FF,456781,675911,2,R,R,X,0.015
SL,650489,675911,13,L,R,X,0.05
CH,621566,543243,5,L,R,X,0.04
FC,663586,543243,8,R,R,X,0.36
FF,621043,675911,11,R,R,X,0.103
FF,596146,675911,2,L,R,X,0.219
FF,671739,543243,2,L,R,X,0.495
ST,592696,543243,4,L,R,X,0.446
FF,680777,675911,5,R,R,X,0.105
CU,542303,543243,14,R,R,X,0.818
FC,518595,543243,9,R,R,X,0.051
FC,621566,543243,6,L,R,X,0.615
SI,663586,543243,4,R,R,X,0.7
CH,645277,543243,7,L,R,X,0.139
FF,650489,675911,5,L,R,X,0.247
ST,660670,543243,9,R,R,X,0.155
ST,671739,543243,8,L,R,X,0.398
SI,606115,543243,5,R,R,X,0.146
FF,596146,675911,5,L,R,X,0.094
FF,666135,675911,6,L,R,X,0.88
CU,518595,543243,9,R,R,X,0.311
FC,621566,543243,5,L,R,X,0.027
FF,680777,675911,8,R,R,X,0.613
SL,571657,675911,9,R,R,X,0.004
ST,663586,543243,4,R,R,X,0.243
ST,645277,543243,13,L,R,X,0.168
FF,660670,543243,6,R,R,X,0.81
FF,650489,675911,1,L,R,X,0.576
FF,621043,675911,2,R,R,X,0.568
FF,666397,675911,6,L,R,X,0.449
SL,650391,608032,14,R,R,X,0.484
FF,673357,608032,7,R,R,X,0.73
FF,641313,608032,2,R,R,X,0.622
CU,666160,625643,4,L,R,X,0.278
CH,650859,625643,11,L,R,X,0.03
FF,657757,657097,6,L,R,X,0.133
CH,642136,523260,7,L,R,X,0.086
SL,519058,656302,4,L,R,X,0.608
KC,592273,656302,9,R,R,X,0.247
SL,641313,672282,7,R,L,X,0.284
SL,643217,672282,9,L,L,X,0.046
SL,650859,656302,14,L,R,X,0.1
FF,642136,656302,3,L,R,X,0.764
FF,621493,656302,4,R,R,X,0.13
SL,683734,672282,8,R,L,X,0.338
SL,660271,656302,6,L,R,X,2.0
SL,650391,672282,7,R,L,X,0.04
SL,641313,672282,5,R,L,X,0.104
SL,666160,656302,13,L,R,X,0.277
SI,643217,672282,2,L,L,X,0.379
FF,462101,672282,2,R,L,X,0.814
SL,642136,656302,5,L,R,X,0.505
SL,621493,656302,14,R,R,X,0.203
FF,683734,672282,11,R,L,X,0.021
SL,592273,656302,6,R,R,X,0.525
FF,666160,656302,1,L,R,X,0.491
SL,650391,672282,5,R,L,X,0.512
FF,673357,672282,1,R,L,X,1.313
FF,643217,672282,11,L,L,X,0.003
FF,596129,642207,5,L,R,X,0.0
CH,624413,642207,4,R,R,X,0.215
CH,596019,642207,8,L,R,X,0.065
KC,642133,502085,13,L,R,X,0.065
FC,661388,502085,5,R,R,X,0.084
SI,607043,571948,14,L,L,X,0.517
SI,592192,571948,4,R,L,X,0.219
SI,686894,548384,2,R,L,X,0.157
SI,643446,571948,14,L,L,X,0.825
FC,502054,607067,5,R,R,X,0.483
SI,661388,493603,4,R,R,X,0.346
FF,596129,607067,4,L,R,X,0.438
SI,624413,607067,13,R,R,X,0.768
FF,596019,607067,6,L,R,X,0.911
SI,516782,607067,11,R,R,X,
FF,592885,622098,13,L,R,X,0.153
FF,686894,622098,5,R,R,X,1.942
FC,607043,607067,7,L,R,X,0.057
ST,683146,607067,4,L,R,X,0.558
FC,682626,607067,13,R,R,X,0.033
FC,643446,607067,5,L,R,X,0.02
FF,642715,434378,6,R,R,X,0.021
SL,642133,434378,14,L,R,X,0.003
FF,592885,434378,11,L,R,X,0.412
SI,624413,607067,7,R,R,X,0.592
FF,596019,607067,3,L,R,X,0.021
ST,516782,607067,9,R,R,X,0.588
FF,686894,434378,5,R,R,X,0.006
FC,682626,607067,9,R,R,X,0.043
CU,643446,607067,8,L,R,X,0.031
FF,642715,434378,6,R,R,X,0.081
FC,502054,607067,9,R,R,X,0.165
ST,596129,607067,5,L,R,X,0.035
SI,624413,607067,7,R,R,X,0.042
FF,686894,434378,3,R,R,X,0.164
SI,596019,607067,5,L,R,X,0.009
FF,516782,607067,6,R,R,X,0.365
CU,607043,607067,13,L,R,X,0.112
CU,680911,434378,12,R,R,X,0.216
SL,642133,434378,9,L,R,X,0.724
FF,661388,434378,11,R,R,X,0.007
FF,592885,434378,4,L,R,X,0.363
ST,608369,663947,8,L,L,X,0.223
FC,677649,663947,7,R,L,X,0.206
CH,641680,663947,5,R,L,X,0.46
SL,679529,666720,6,R,R,X,0.333
SL,663837,666720,6,R,R,X,0.383
SI,666969,671345,7,R,R,X,0.198
SL,670097,666720,14,R,R,X,0.06
FF,668670,666720,8,R,R,X,0.887
FF,408234,666720,5,R,R,X,0.105
SI,608369,641302,4,L,L,X,0.62
FC,543760,641302,5,R,L,X,0.082
CH,677649,641302,8,R,L,X,1.017
FF,606992,656271,1,R,L,X,0.003
FF,595879,656271,1,R,L,X,0.091
FF,628451,656271,3,R,L,X,0.646
SL,663837,656271,14,R,L,X,0.897
FC,641680,641302,5,R,L,X,0.12
SL,663993,641302,7,L,L,X,0.504
FF,670097,656271,1,R,L,X,0.441
FF,668670,571760,2,R,L,X,1.278
CH,408234,571760,9,R,L,X,0.909
FF,606992,571760,2,R,L,X,0.003
FC,666969,641302,4,R,L,X,0.619
FC,543760,641302,8,R,L,X,0.255
SL,595879,571760,1,R,L,X,0.037
FF,679529,571760,1,R,L,X,0.205
SL,677649,669438,14,R,R,X,0.08
FF,641680,669438,7,L,R,X,0.915
CH,663993,669438,8,L,R,X,0.244
FF,666969,669438,5,R,R,X,1.935
SL,663837,571760,5,R,L,X,0.183
FF,670097,571760,4,R,L,X,0.003
FF,408234,571760,3,R,L,X,0.82
FF,665750,669438,8,L,R,X,0.035
FF,606992,571760,4,R,L,X,0.014
SL,595879,571760,6,R,L,X,0.053
CH,628451,571760,5,R,L,X,1.787
CH,663837,571760,5,R,L,X,0.929
FF,670097,571760,1,R,L,X,0.091
CH,663993,676684,7,L,R,X,0.894
SL,606992,571760,5,R,L,X,0.754
FF,595879,571760,12,R,L,X,0.465
FF,543760,571510,5,R,L,X,1.575
CH,663837,571760,8,R,L,X,0.004
CH,657041,642048,5,R,L,X,0.274
SI,642086,642048,6,L,L,X,0.043
ST,660688,642048,5,R,L,X,0.928
FC,663728,663658,12,L,R,X,0.07
ST,606192,663658,1,R,R,X,0.316
SI,664034,663658,4,R,R,X,0.54
KC,543939,676265,8,L,R,X,0.045
FF,553993,676265,14,R,R,X,0.403
FF,682928,622491,11,L,R,X,0.0
KC,664034,676265,9,R,R,X,0.048
FF,642086,622491,1,L,R,X,0.584
FF,660688,622491,2,L,R,X,0.003
FF,543939,676265,5,L,R,X,0.864
FF,553993,676265,12,R,R,X,0.278
KC,663728,676265,13,L,R,X,0.246
FF,606192,676265,9,R,R,X,0.204
SL,600869,622491,7,L,R,X,0.92
CH,671277,622491,13,L,R,X,0.404
SL,664034,592866,14,R,R,X,0.152
SI,677594,592866,4,R,R,X,0.431
FF,543939,592866,5,L,R,X,0.708
CH,672284,592866,8,L,R,X,0.72
SL,553993,592866,8,R,R,X,1.53
CH,660688,622491,7,L,R,X,0.151
SL,608841,622491,14,R,R,X,0.111
FF,663728,592866,6,L,R,X,0.0
FF,664034,592866,9,R,R,X,0.456
SL,677594,592866,9,R,R,X,0.593
FF,641487,592866,13,L,R,X,0.573
CH,600869,622491,7,L,R,X,0.24
CH,671277,622491,7,L,R,X,0.239
CH,682928,622491,13,L,R,X,0.054
FF,543939,592866,7,L,R,X,0.111
SL,642086,622491,9,L,R,X,1.365
SL,660688,622491,8,L,R,X,0.181
FF,663728,592866,5,L,R,X,0.013
SI,664034,592866,11,R,R,X,0.124
SL,677594,592866,8,R,R,X,0.141
CH,641487,592866,7,L,R,X,0.26
FF,608841,622491,11,R,R,X,0.085
SI,600869,622491,8,L,R,X,0.346
CH,671277,622491,7,L,R,X,0.299
SI,657041,622491,7,R,R,X,1.507
FS,664034,642585,9,R,R,X,0.811
SI,683002,642100,6,L,L,X,0.197
FF,656775,642100,11,L,L,X,0.493
FC,663728,543056,1,R,L,X,0.018
FS,624428,669923,1,L,R,X,0.881
SI,553993,680694,2,R,R,X,0.745
SL,606192,680694,8,R,R,X,0.254
SL,664034,680694,8,R,R,X,0.021
SL,669720,669923,5,R,R,X,0.444
FF,656811,669923,6,L,R,X,0.009
FF,683002,669923,14,L,R,X,0.252
FF,641487,680694,5,L,R,X,0.074
CU,676609,680694,2,R,R,X,0.075
FF,623993,669923,3,L,R,X,0.084
SL,656775,669923,4,L,R,X,0.721
SL,624428,669923,8,L,R,X,0.061
FF,663728,680694,13,L,R,X,0.286
FF,543305,669923,3,L,R,X,0.075
FF,656811,669923,12,L,R,X,0.228
CU,672284,680694,7,L,R,X,0.077
SL,606192,680694,6,R,R,X,0.036
FS,683002,669923,4,L,R,X,0.53
KC,623993,669923,8,L,R,X,1.508
FF,656775,669923,4,L,R,X,0.026
SI,622761,669923,13,R,R,X,0.098
SI,677594,680694,11,R,R,X,0.099
SL,676609,680694,14,R,R,X,0.003
FF,624428,669923,2,L,R,X,0.433
SI,669720,669923,5,R,R,X,0.284
SL,663728,680694,6,L,R,X,1.985
SI,553993,680694,2,R,R,X,0.699
CU,672284,680694,13,L,R,X,0.378
FF,656811,669923,5,L,R,X,0.684
FF,683002,669923,13,L,R,X,0.925
KC,656775,669923,2,L,R,X,0.252
SL,677594,680694,6,R,R,X,1.51
FF,643446,518886,4,L,R,X,0.036
ST,547180,657697,5,L,R,X,0.822
FC,664761,656257,6,R,R,X,0.213
FF,592663,677020,4,R,L,X,0.738
SI,516782,656546,4,R,R,X,0.037
ST,607208,701643,5,R,R,X,0.039
SI,656941,701643,13,L,R,X,0.224
SI,643446,621237,9,L,L,X,
SI,502054,621237,7,R,L,X,0.929
SI,624413,621237,6,R,L,X,1.78
SI,624641,701643,1,R,R,X,0.08
FC,669016,701643,5,L,R,X,0.021
SI,664761,701643,13,R,R,X,0.536
FF,516782,621381,2,R,L,X,0.07
FF,607043,554430,6,L,R,X,1.092
FF,683146,554430,4,L,R,X,0.149
FC,681082,608678,3,L,R,X,0.127
FC,592663,608678,6,R,R,X,0.334
FF,547180,608678,2,L,R,X,0.057
SI,502054,554430,7,R,R,X,0.437
CU,596129,554430,14,L,R,X,0.126
FC,596019,554430,9,L,R,X,1.844
CH,669016,471911,13,L,R,X,0.138
FF,664761,471911,6,R,R,X,0.647
FC,607043,554430,3,L,R,X,0.45
FC,683146,554430,8,L,R,X,0.344
SI,502054,554430,5,R,R,X,0.76
CH,681082,471911,4,L,R,X,0.787
SL,592206,471911,13,R,R,X,0.211
SL,607208,471911,8,R,R,X,0.379
FF,624641,471911,9,R,R,X,0.375
SI,624413,554430,1,R,R,X,0.661
FC,607043,554430,6,L,R,X,0.003
FF,683146,554430,5,L,R,X,0.226
FF,669016,471911,8,L,R,X,0.431
FF,664761,471911,6,R,R,X,0.464
CH,681082,471911,13,L,R,X,0.067
FC,643446,554430,2,L,R,X,0.354
CH,547180,471911,8,L,R,X,0.054
FF,607208,471911,5,R,R,X,1.448
CH,656941,471911,8,L,R,X,0.503
SI,624413,554430,11,R,R,X,0.051
FC,596019,554430,8,L,R,X,0.258
ST,516782,554430,14,R,R,X,0.814
FF,607043,554430,3,L,R,X,0.0
SI,663538,663855,1,R,R,X,0.042
SI,663611,663855,1,R,R,X,0.684
SI,502671,640470,4,R,R,X,0.163
SI,657557,640470,13,R,R,X,0.517
SL,643565,669467,7,L,R,X,0.729
FF,641355,669467,6,L,R,X,0.518
FF,666624,669467,6,R,R,X,0.201
SI,575929,669713,8,R,R,X,0.663
FC,663457,643410,4,L,R,X,0.244
SL,673548,606149,9,R,R,X,0.069
FF,663538,606149,12,R,R,X,0.273
FS,502671,643410,7,R,R,X,0.297
SI,669242,643410,5,R,R,X,0.095
FF,663611,650893,11,R,L,X,0.273
SI,641355,650893,2,L,L,X,0.134
